timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,date,rsi,rolling_mean,rolling_std,zscore,return,log_return
2020-12-16,1.7534,1.7986,1.6,1.7869,13742356.0,2020-12-16 23:59:59.999,23258626.6486,105049,6601458.0,11178349.6604,0,2020-12-16,37.18757299696332,1.79041,0.19479810033657363,-0.01801865620832811,0.019105737424432556,0.018925514730130412
2020-12-17,1.7865,1.8167,1.6382,1.6808,11618488.0,2020-12-17 23:59:59.999,20049920.1674,101441,5289566.0,9131585.309,0,2020-12-17,34.77754314425107,1.78166,0.19563485697379923,-0.5155522975821626,-0.05937657395489393,-0.06121240435382491
2020-12-18,1.68,1.7104,1.6317,1.7003,6732255.0,2020-12-18 23:59:59.999,11258336.7374,64628,3123967.0,5228484.3532,0,2020-12-18,43.59761445360462,1.77257,0.19494474817780105,-0.37072042553352386,0.011601618277010894,0.011534835532649406
2020-12-19,1.701,1.7695,1.6562,1.6683,7757307.0,2020-12-19 23:59:59.999,13322112.0289,64847,3537833.0,6080496.5961,0,2020-12-19,35.142665001441046,1.76052,0.1934912934257766,-0.4766105924832006,-0.018820208198553234,-0.018999562201812165
2020-12-20,1.6673,1.6888,1.5178,1.5638,5851925.0,2020-12-20 23:59:59.999,9490355.4189,57271,2505370.0,4064707.4986,0,2020-12-20,35.887373687824976,1.7407599999999999,0.19233113276737077,-0.9200798511078144,-0.06263861415812488,-0.0646863871712142
2020-12-21,1.565,1.6198,1.4916,1.5347,5739528.0,2020-12-21 23:59:59.999,8905255.4792,54088,2439998.0,3790525.1996,0,2020-12-21,35.62524347487337,1.71902,0.18967010307373453,-0.971792586248268,-0.018608517713262662,-0.018783834509364508
2020-12-22,1.5353,1.5722,1.4696,1.4905,7486927.0,2020-12-22 23:59:59.999,11405071.3109,66299,3510175.0,5353615.5567,0,2020-12-22,40.51838723969871,1.687745,0.1714621286250486,-1.1503706479191869,-0.028800417019613,-0.029223288062923142
2020-12-23,1.4903,1.5133,1.069,1.1975,14168317.0,2020-12-23 23:59:59.999,18457980.0103,109825,6502076.0,8478618.5414,0,2020-12-23,30.755002522280137,1.6426749999999999,0.17610576927995686,-2.5278842471781906,-0.1965783294196578,-0.2188755838330558
2020-12-24,1.1975,1.3859,1.1574,1.3638,11726008.0,2020-12-24 23:59:59.999,14867045.8763,90250,6079917.0,7703108.0919,0,2020-12-24,41.93065405831362,1.6185500000000002,0.17975413178766728,-1.41721359874454,0.13887265135699356,0.13003887080148208
2020-12-25,1.3654,1.4514,1.3444,1.4448,8592846.0,2020-12-25 23:59:59.999,12073535.1173,69957,4398661.0,6180321.2479,0,2020-12-25,50.17184942716858,1.59191,0.16238320142571525,-0.9059434640306537,0.05939287285525752,0.05769598257616859
2020-12-26,1.4447,1.4463,1.3069,1.3215,6201784.0,2020-12-26 23:59:59.999,8498600.1158,53368,3255106.0,4463748.5263,0,2020-12-26,43.55970091728975,1.56541,0.16103078783754438,-1.5146792937886402,-0.08534053156146193,-0.08920344861837723
2020-12-27,1.3209,1.4148,1.2544,1.3023,11065395.0,2020-12-27 23:59:59.999,14661912.6872,88389,5740724.0,7610816.8723,0,2020-12-27,39.47643979057591,1.53903,0.15861923988961488,-1.4924419015293684,-0.014528944381384745,-0.014635523070686284
2020-12-28,1.3027,1.5222,1.2857,1.5169,10974507.0,2020-12-28 23:59:59.999,15426023.9918,84012,6015755.0,8469615.7183,0,2020-12-28,47.310847766636286,1.53179,0.15600854531251684,-0.09544348977918082,0.16478537971281582,0.15253684662396913
